cancer_type	tissue	target_index	track_name	strand	assay_title	output_type	ontology_curie	biosample_name	biosample_type	biosample_life_stage	data_source	gtex_tissue	histone_mark	transcription_factor	nonzero_mean	matched_patterns
LUAD	Lung	2657	UBERON:0002171 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K27me3		0.9000256061553955	\blung\b;\blung\b
LUAD	Lung	2658	UBERON:0002171 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K36me3		0.8784345984458923	\blung\b;\blung\b
LUAD	Lung	2659	UBERON:0002171 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K4me1		0.8521840572357178	\blung\b;\blung\b
LUAD	Lung	2660	UBERON:0002171 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K4me3		0.9574486017227173	\blung\b;\blung\b
LUAD	Lung	4382	UBERON:0002171 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002171	lower lobe of right lung	tissue	adult	encode			CTCF	0.9048076272010803	\blung\b;\blung\b
LUAD	Lung	1258	UBERON:0002171 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002171	lower lobe of right lung	tissue	adult	encode				0.16713519394397736	\blung\b;\blung\b
LUAD	Lung	1529	UBERON:0002171 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002171	lower lobe of right lung	tissue	adult	encode				0.16713519394397736	\blung\b;\blung\b
LUAD	Lung	411	hCAGE UBERON:0002171	+	hCAGE	OutputType.CAGE	UBERON:0002171	lower lobe of right lung	tissue		fantom				65.2254638671875	\blung\b;\blung\b
LUAD	Lung	684	hCAGE UBERON:0002171	-	hCAGE	OutputType.CAGE	UBERON:0002171	lower lobe of right lung	tissue		fantom				65.2254638671875	\blung\b;\blung\b
LUAD	Lung	5461	junction_UBERON:0002171 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002171	lower lobe of right lung	tissue							\blung\b;\blung\b
LUAD	Lung	4727	usage_UBERON:0002171 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode					\blung\b;\blung\b
LUAD	Lung	5094	usage_UBERON:0002171 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode					\blung\b;\blung\b
LUAD	Lung	138	UBERON:0002048 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0002048	lung	tissue	adult	encode				2.9806368350982666	\blung\b;\blung\b
LUAD	Lung	966	UBERON:0002048 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002048	lung	tissue	embryonic	encode				0.4275049567222595	\blung\b;\blung\b
LUAD	Lung	2601	UBERON:0002048 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K27ac		1.4589347839355469	\blung\b;\blung\b
LUAD	Lung	2602	UBERON:0002048 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	embryonic	encode		H3K27me3		0.9830350279808044	\blung\b;\blung\b
LUAD	Lung	2603	UBERON:0002048 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K36me3		1.7142006158828735	\blung\b;\blung\b
LUAD	Lung	2604	UBERON:0002048 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K4me1		2.136195182800293	\blung\b;\blung\b
LUAD	Lung	2605	UBERON:0002048 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K4me3		1.4228606224060059	\blung\b;\blung\b
LUAD	Lung	2606	UBERON:0002048 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	embryonic	encode		H3K9ac		1.1020851135253906	\blung\b;\blung\b
LUAD	Lung	2607	UBERON:0002048 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K9me3		1.596697211265564	\blung\b;\blung\b
LUAD	Lung	1239	UBERON:0002048 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002048	lung	tissue	embryonic	encode				0.08134463429450989	\blung\b;\blung\b
LUAD	Lung	1510	UBERON:0002048 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002048	lung	tissue	embryonic	encode				0.08134463429450989	\blung\b;\blung\b
LUAD	Lung	396	hCAGE UBERON:0002048	+	hCAGE	OutputType.CAGE	UBERON:0002048	lung	tissue		fantom				30.655853271484375	\blung\b;\blung\b
LUAD	Lung	669	hCAGE UBERON:0002048	-	hCAGE	OutputType.CAGE	UBERON:0002048	lung	tissue		fantom				30.655853271484375	\blung\b;\blung\b
LUAD	Lung	5438	junction_UBERON:0002048 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002048	lung	tissue							\blung\b;\blung\b
LUAD	Lung	5439	junction_UBERON:0002048 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002048	lung	tissue							\blung\b;\blung\b
LUAD	Lung	4705	usage_UBERON:0002048 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002048	lung	tissue	embryonic	encode					\blung\b;\blung\b
LUAD	Lung	5072	usage_UBERON:0002048 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002048	lung	tissue	embryonic	encode					\blung\b;\blung\b
LUAD	Lung	977	UBERON:0002167 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002167	right lung	tissue	embryonic	encode				1.2309776544570923	\blung\b;\blung\b
LUAD	Lung	5457	junction_UBERON:0002167 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002167	right lung	tissue							\blung\b;\blung\b
LUAD	Lung	428	hCAGE UBERON:0003126	+	hCAGE	OutputType.CAGE	UBERON:0003126	trachea	tissue		fantom				33.11235046386719	\btrachea\b
LUAD	Lung	701	hCAGE UBERON:0003126	-	hCAGE	OutputType.CAGE	UBERON:0003126	trachea	tissue		fantom				33.11235046386719	\btrachea\b
LUAD	Lung	161	UBERON:0008952 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0008952	upper lobe of left lung	tissue	adult	encode				0.31991297006607056	\blung\b;\blung\b
LUAD	Lung	1002	UBERON:0008952 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode				0.691214382648468	\blung\b;\blung\b
LUAD	Lung	2754	UBERON:0008952 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode		H3K27ac		0.8779808282852173	\blung\b;\blung\b
LUAD	Lung	2755	UBERON:0008952 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode		H3K36me3		0.8125616908073425	\blung\b;\blung\b
LUAD	Lung	2756	UBERON:0008952 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode		H3K4me1		0.8664360642433167	\blung\b;\blung\b
LUAD	Lung	2757	UBERON:0008952 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode		H3K4me3		0.8021848201751709	\blung\b;\blung\b
LUAD	Lung	4406	UBERON:0008952 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0008952	upper lobe of left lung	tissue	adult	encode			CTCF	0.7110802531242371	\blung\b;\blung\b
LUAD	Lung	4407	UBERON:0008952 TF ChIP-seq EP300	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0008952	upper lobe of left lung	tissue	adult	encode			EP300	0.7667781710624695	\blung\b;\blung\b
LUAD	Lung	4408	UBERON:0008952 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0008952	upper lobe of left lung	tissue	adult	encode			POLR2A	0.7265744805335999	\blung\b;\blung\b
LUAD	Lung	4409	UBERON:0008952 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0008952	upper lobe of left lung	tissue	adult	encode			POLR2AphosphoS5	0.8310160636901855	\blung\b;\blung\b
LUAD	Lung	1280	UBERON:0008952 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0008952	upper lobe of left lung	tissue	adult	encode				0.0914291962981224	\blung\b;\blung\b
LUAD	Lung	1551	UBERON:0008952 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0008952	upper lobe of left lung	tissue	adult	encode				0.0914291962981224	\blung\b;\blung\b
LUAD	Lung	5504	junction_UBERON:0008952 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0008952	upper lobe of left lung	tissue							\blung\b;\blung\b
LUAD	Lung	4770	usage_UBERON:0008952 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode					\blung\b;\blung\b
LUAD	Lung	5137	usage_UBERON:0008952 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008952	upper lobe of left lung	tissue	adult	encode					\blung\b;\blung\b
LUAD	Lung	148	UBERON:0002170 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0002170	upper lobe of right lung	tissue	adult	encode				0.2896386384963989	\blung\b;\blung\b
LUAD	Lung	979	UBERON:0002170 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode				0.863777756690979	\blung\b;\blung\b
LUAD	Lung	2652	UBERON:0002170 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode		H3K27ac		0.8909234404563904	\blung\b;\blung\b
LUAD	Lung	2653	UBERON:0002170 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode		H3K36me3		0.8416327834129333	\blung\b;\blung\b
LUAD	Lung	2654	UBERON:0002170 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode		H3K4me1		0.8523540496826172	\blung\b;\blung\b
LUAD	Lung	2655	UBERON:0002170 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode		H3K4me3		0.9516236186027527	\blung\b;\blung\b
LUAD	Lung	4381	UBERON:0002170 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002170	upper lobe of right lung	tissue	adult	encode			CTCF	0.872957706451416	\blung\b;\blung\b
LUAD	Lung	1257	UBERON:0002170 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002170	upper lobe of right lung	tissue	adult	encode				0.18277625739574432	\blung\b;\blung\b
LUAD	Lung	1528	UBERON:0002170 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002170	upper lobe of right lung	tissue	adult	encode				0.18277625739574432	\blung\b;\blung\b
LUAD	Lung	5460	junction_UBERON:0002170 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002170	upper lobe of right lung	tissue							\blung\b;\blung\b
LUAD	Lung	4726	usage_UBERON:0002170 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode					\blung\b;\blung\b
LUAD	Lung	5093	usage_UBERON:0002170 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002170	upper lobe of right lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	1673	UBERON:0008952 gtex Lung polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0008952	upper lobe of left lung	tissue	adult	gtex	Lung			0.04629707708954811	\blung\b;\blung\b
LUSC	Lung	4769	usage_UBERON:0008952 gtex Lung polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008952	upper lobe of left lung	tissue	adult	gtex	Lung				\blung\b;\blung\b
LUSC	Lung	5136	usage_UBERON:0008952 gtex Lung polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008952	upper lobe of left lung	tissue	adult	gtex	Lung				\blung\b;\blung\b
LUSC	Lung	5503	junction_UBERON:0008952 gtex Lung polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0008952	upper lobe of left lung	tissue			Lung				\blung\b;\blung\b
LUSC	Lung	1649	UBERON:0002168 polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002168	left lung	tissue	embryonic	encode				0.17341721057891846	\blung\b;\blung\b
LUSC	Lung	4724	usage_UBERON:0002168 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002168	left lung	tissue	embryonic	encode					\blung\b;\blung\b
LUSC	Lung	5091	usage_UBERON:0002168 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002168	left lung	tissue	embryonic	encode					\blung\b;\blung\b
LUSC	Lung	1238	UBERON:0002048 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002048	lung	tissue	adult	encode				0.11917171627283096	\blung\b;\blung\b
LUSC	Lung	1509	UBERON:0002048 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002048	lung	tissue	adult	encode				0.11917171627283096	\blung\b;\blung\b
LUSC	Lung	4704	usage_UBERON:0002048 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002048	lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	5071	usage_UBERON:0002048 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002048	lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	1648	UBERON:0002167 polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002167	right lung	tissue	embryonic	encode				0.1865345537662506	\blung\b;\blung\b
LUSC	Lung	4723	usage_UBERON:0002167 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002167	right lung	tissue	embryonic	encode					\blung\b;\blung\b
LUSC	Lung	5090	usage_UBERON:0002167 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002167	right lung	tissue	embryonic	encode					\blung\b;\blung\b
LUSC	Lung	147	UBERON:0002168 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0002168	left lung	tissue	child	encode				0.4284360408782959	\blung\b;\blung\b
LUSC	Lung	978	UBERON:0002168 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002168	left lung	tissue	adult	encode				0.9140506386756897	\blung\b;\blung\b
LUSC	Lung	2646	UBERON:0002168 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002168	left lung	tissue	adult	encode		H3K27ac		0.8949621319770813	\blung\b;\blung\b
LUSC	Lung	2647	UBERON:0002168 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002168	left lung	tissue	adult	encode		H3K27me3		0.8752104640007019	\blung\b;\blung\b
LUSC	Lung	2648	UBERON:0002168 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002168	left lung	tissue	adult	encode		H3K36me3		0.8681212663650513	\blung\b;\blung\b
LUSC	Lung	2649	UBERON:0002168 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002168	left lung	tissue	adult	encode		H3K4me1		0.9048176407814026	\blung\b;\blung\b
LUSC	Lung	2650	UBERON:0002168 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002168	left lung	tissue	adult	encode		H3K4me3		0.9501997828483582	\blung\b;\blung\b
LUSC	Lung	2651	UBERON:0002168 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002168	left lung	tissue	adult	encode		H3K9me3		1.1099082231521606	\blung\b;\blung\b
LUSC	Lung	4380	UBERON:0002168 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002168	left lung	tissue	adult	encode			CTCF	0.8585008978843689	\blung\b;\blung\b
LUSC	Lung	1256	UBERON:0002168 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002168	left lung	tissue	adult	encode				0.15085317194461823	\blung\b;\blung\b
LUSC	Lung	1527	UBERON:0002168 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002168	left lung	tissue	adult	encode				0.15085317194461823	\blung\b;\blung\b
LUSC	Lung	5458	junction_UBERON:0002168 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002168	left lung	tissue							\blung\b;\blung\b
LUSC	Lung	5459	junction_UBERON:0002168 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002168	left lung	tissue							\blung\b;\blung\b
LUSC	Lung	4725	usage_UBERON:0002168 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002168	left lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	5092	usage_UBERON:0002168 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002168	left lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	162	UBERON:0008953 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0008953	lower lobe of left lung	tissue	adult	encode				0.3122468590736389	\blung\b;\blung\b
LUSC	Lung	1003	UBERON:0008953 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode				0.6039119958877563	\blung\b;\blung\b
LUSC	Lung	2758	UBERON:0008953 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode		H3K27ac		0.8131684064865112	\blung\b;\blung\b
LUSC	Lung	2759	UBERON:0008953 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode		H3K27me3		0.8400024771690369	\blung\b;\blung\b
LUSC	Lung	2760	UBERON:0008953 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode		H3K36me3		0.8133916854858398	\blung\b;\blung\b
LUSC	Lung	2761	UBERON:0008953 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode		H3K4me1		0.8141807317733765	\blung\b;\blung\b
LUSC	Lung	2762	UBERON:0008953 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode		H3K4me3		0.8252076506614685	\blung\b;\blung\b
LUSC	Lung	2763	UBERON:0008953 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode		H3K9me3		0.8201392889022827	\blung\b;\blung\b
LUSC	Lung	4410	UBERON:0008953 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0008953	lower lobe of left lung	tissue	adult	encode			CTCF	0.8122490644454956	\blung\b;\blung\b
LUSC	Lung	1281	UBERON:0008953 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0008953	lower lobe of left lung	tissue	adult	encode				0.10869968682527542	\blung\b;\blung\b
LUSC	Lung	1552	UBERON:0008953 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0008953	lower lobe of left lung	tissue	adult	encode				0.10869968682527542	\blung\b;\blung\b
LUSC	Lung	5505	junction_UBERON:0008953 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0008953	lower lobe of left lung	tissue							\blung\b;\blung\b
LUSC	Lung	4771	usage_UBERON:0008953 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	5138	usage_UBERON:0008953 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008953	lower lobe of left lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	149	UBERON:0002171 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0002171	lower lobe of right lung	tissue	adult	encode				0.2252897024154663	\blung\b;\blung\b
LUSC	Lung	980	UBERON:0002171 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode				1.0217218399047852	\blung\b;\blung\b
LUSC	Lung	2656	UBERON:0002171 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K27ac		0.9444779753684998	\blung\b;\blung\b
LUSC	Lung	2657	UBERON:0002171 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K27me3		0.9000256061553955	\blung\b;\blung\b
LUSC	Lung	2658	UBERON:0002171 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K36me3		0.8784345984458923	\blung\b;\blung\b
LUSC	Lung	2659	UBERON:0002171 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K4me1		0.8521840572357178	\blung\b;\blung\b
LUSC	Lung	2660	UBERON:0002171 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode		H3K4me3		0.9574486017227173	\blung\b;\blung\b
LUSC	Lung	4382	UBERON:0002171 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002171	lower lobe of right lung	tissue	adult	encode			CTCF	0.9048076272010803	\blung\b;\blung\b
LUSC	Lung	1258	UBERON:0002171 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002171	lower lobe of right lung	tissue	adult	encode				0.16713519394397736	\blung\b;\blung\b
LUSC	Lung	1529	UBERON:0002171 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002171	lower lobe of right lung	tissue	adult	encode				0.16713519394397736	\blung\b;\blung\b
LUSC	Lung	411	hCAGE UBERON:0002171	+	hCAGE	OutputType.CAGE	UBERON:0002171	lower lobe of right lung	tissue		fantom				65.2254638671875	\blung\b;\blung\b
LUSC	Lung	684	hCAGE UBERON:0002171	-	hCAGE	OutputType.CAGE	UBERON:0002171	lower lobe of right lung	tissue		fantom				65.2254638671875	\blung\b;\blung\b
LUSC	Lung	5461	junction_UBERON:0002171 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002171	lower lobe of right lung	tissue							\blung\b;\blung\b
LUSC	Lung	4727	usage_UBERON:0002171 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	5094	usage_UBERON:0002171 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002171	lower lobe of right lung	tissue	adult	encode					\blung\b;\blung\b
LUSC	Lung	138	UBERON:0002048 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0002048	lung	tissue	adult	encode				2.9806368350982666	\blung\b;\blung\b
LUSC	Lung	966	UBERON:0002048 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002048	lung	tissue	embryonic	encode				0.4275049567222595	\blung\b;\blung\b
LUSC	Lung	2601	UBERON:0002048 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K27ac		1.4589347839355469	\blung\b;\blung\b
LUSC	Lung	2602	UBERON:0002048 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	embryonic	encode		H3K27me3		0.9830350279808044	\blung\b;\blung\b
LUSC	Lung	2603	UBERON:0002048 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K36me3		1.7142006158828735	\blung\b;\blung\b
LUSC	Lung	2604	UBERON:0002048 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K4me1		2.136195182800293	\blung\b;\blung\b
LUSC	Lung	2605	UBERON:0002048 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002048	lung	tissue	adult	encode		H3K4me3		1.4228606224060059	\blung\b;\blung\b
