id	filename	md5	size	state
0107c37d-363b-479e-b2d8-4fa06d6dd01c	08a14e13-810a-4862-9de9-16b4fea25625.rna_seq.genomic.gdc_realn.bam	727b489848c7c44c8f38c49af8952c33	9734422505	released
f8fc3407-e0e9-470a-8f85-383126e311e0	48c63209-a387-4045-8a24-7b9792db7623.rna_seq.genomic.gdc_realn.bam	8ecb7563c6a96026a5a96fc896e968e7	7220806662	released
1f3a9d55-7bd9-45c8-a59f-653b3c9e503b	bd35c087-9a96-4f86-99f2-1a2a8936471a.rna_seq.genomic.gdc_realn.bam	af99b6632be774f11fa246c5cecd57c9	6995434888	released
e7aa67c4-aaef-427c-a164-adfe00a6904a	574d0a5f-8cb7-4783-8d5e-b07c1b3460dc.rna_seq.genomic.gdc_realn.bam	77c9345519aa6f8cb127a439fa422319	20186893562	released
92783e64-37b2-42f1-a912-830ba6465033	56cb5294-9156-4930-a3ab-c2607a79b65e.rna_seq.genomic.gdc_realn.bam	85046198b72a2f2b626d406d507c2dbb	6838186166	released
01e68b74-d892-4128-b4bb-640930b83c45	3a814d3d-749f-4066-b33b-3faf503d84bb.rna_seq.genomic.gdc_realn.bam	aced80624504c9d5fd117beae2318418	11812910269	released
0cf838c3-55a6-4021-9d80-1350b860203a	8c92ecf0-5d81-48c3-ad9f-9adf51860962.rna_seq.genomic.gdc_realn.bam	40d6c44788c9809d01c0e9f3b28ad1ac	4634247095	released
2b232dda-c107-4fa7-8c95-632583505a7e	815b70e5-858d-416d-94aa-6749960883ce.rna_seq.genomic.gdc_realn.bam	089ce1a04ae2c86e643a5492b600b5ad	7972761798	released
07bed6fe-3016-4d36-96df-442bb496cd0a	7c9a2493-5667-48ec-8998-81e13722b4ab.rna_seq.genomic.gdc_realn.bam	86385e803d13d16793e724cfe284553f	6658754087	released
be59670e-b6b4-485f-b076-51e37ef85b64	2f3e03a2-8764-4791-b53a-a599c6159e19.rna_seq.genomic.gdc_realn.bam	d6e27920c2367ea7bcd89708770b57b1	9777355847	released
0af84d83-ab8d-43e5-9c72-1f3ad2a57222	204cf188-2162-43ac-bad4-8304622f3090.rna_seq.genomic.gdc_realn.bam	7914e11fc69aac3414befb3aef1a3cd5	9721393154	released
7f6fea3f-f2f2-4f0a-8cfb-edc9de2c773d	1990cbfd-497e-4fcb-ad10-251e410c0d29.rna_seq.genomic.gdc_realn.bam	af1aeee3dbe73a59445badeee4e9620a	7046705669	released
eb3851b5-154e-458b-90c9-3206446ecd50	253aa5dc-9853-462a-9bcd-c2e44817833b.rna_seq.genomic.gdc_realn.bam	cc1246b62a97da13e6fedca27a70aa68	6928999170	released
226bc618-4ce3-4400-a3b7-977a5d874cd5	0f382cf1-3e52-4078-bf12-cc6ba998ed3f.rna_seq.genomic.gdc_realn.bam	c05ffce93c251f8effe8e4e89eb57e22	9145925130	released
be0e8322-73ce-4331-bbf9-96a7b221d698	48077485-61e6-4d16-a74c-ee216a9455f1.rna_seq.genomic.gdc_realn.bam	881bb7756414674778afce5613d79ad2	5053011741	released
692a8eb5-ce9b-4859-acd3-1adf310fa303	d769bce5-c92f-472f-8bb8-4bf4593e29d7.rna_seq.genomic.gdc_realn.bam	2f35ba5570c88680911cdcf7f283a8ae	4956771021	released
9bffcd1e-a8eb-48ca-b2eb-ad42e5605ca5	42b32308-71f1-4f21-935f-7e4e5751e332.rna_seq.genomic.gdc_realn.bam	11e8a821c7bd3bea482b21eca691e90a	8187023477	released
1924f7ce-470c-4bb4-b177-7c81daa0465c	207b5c1c-3710-47bd-be2c-e1307631b28f.rna_seq.genomic.gdc_realn.bam	ee4a96f53a945c1710e1ea50ddcc78c7	9360774826	released
af58b2d8-c1c6-438f-a330-18c16f757cd8	f13d5df0-7293-4453-942f-2b49a3d33057.rna_seq.genomic.gdc_realn.bam	d7b58f2f3e0b238c52ec3b4b4eab9fac	6060239727	released
40cda96d-73fe-46c6-8e9d-9c2998949c17	92e1baff-0f43-4841-aab9-fdda0078673a.rna_seq.genomic.gdc_realn.bam	bf7dfba03d9438dc66c9b89ad822c5d5	8929225831	released
102310b3-c385-4c94-a72b-d5180b9985a0	c355cc80-6344-44b2-82e0-79d701fef03c.rna_seq.genomic.gdc_realn.bam	63af8280c5a9c9acccbf2e7b84643d68	5664052282	released
7f294ff6-a468-420a-9196-4225e7011b7a	b22d3e38-c370-4719-bea6-3dcbd9590935.rna_seq.genomic.gdc_realn.bam	904f9f936edd35eef8e41d38a5d09fa4	5969105887	released
1ca96de4-4a96-4eac-a50f-22e0ccf15591	8d3d544f-6d1a-4cdc-8091-490311487ebd.rna_seq.genomic.gdc_realn.bam	d49276c9efa471941b002d208b1bb21d	8203553997	released
5d38dab9-546d-48ef-ae49-dcc242826e7d	ce52c9b2-ab83-4efa-8abf-97475dcf892d.rna_seq.genomic.gdc_realn.bam	444e16dfc984dc24a6efbfc073a0645e	7429339184	released
eab68d6d-b220-4f9e-bfc8-16abafb28689	56bc1e6b-d1bf-4df9-b266-07ff567aad77.rna_seq.genomic.gdc_realn.bam	9809c0fd934263cfe2d53ed689fba6de	8387942660	released
4b52e380-c5cd-4aa8-9bd1-2bb04707e45b	c1f95e8e-aaaa-4090-8f64-c619aa543d1b.rna_seq.genomic.gdc_realn.bam	e8e549a6f8a36b4b4e972524848dcf02	9971656089	released
5787d9e0-e504-4ce8-be28-8060d7b1ddf7	c9496c77-cfbf-42db-a862-af0b878b9852.rna_seq.genomic.gdc_realn.bam	14f58ef9719f71d40f3b9f0b37a2108b	14442469560	released
4712ca11-0aee-44a9-8eb7-13915e430c99	dc3a76a7-bac2-43c0-90e2-e251e459c659.rna_seq.genomic.gdc_realn.bam	ff67533c15c55b2a739d29f38f5576aa	5886361242	released
65e22e70-37ea-49d4-9d18-e27e44463e52	c5d4a1ed-8fd3-4435-96f5-ea5e56326f20.rna_seq.genomic.gdc_realn.bam	a1c0a88e0f8898571c08ba9407a7586f	14909614327	released
346922bf-4388-4dc3-b66e-c8bd408b9014	dadd1789-354a-4abb-8d4e-8556166cf341.rna_seq.genomic.gdc_realn.bam	02ce601f2bd8c33fbb975cda7214d09a	7160745415	released
85923e3e-e882-437a-b6d4-cd2cb1e54e8f	b2bcfd01-9662-4730-96de-1e51b4038802.rna_seq.genomic.gdc_realn.bam	c17e9a4ca3f473cef77f6019be7eadd8	5386405857	released
fdcab813-7a2e-4492-ac3c-a83c570399ab	0f168687-6f42-4d92-8f91-13efde785a0c.rna_seq.genomic.gdc_realn.bam	8eee62768855cbd6db37585a5bb64410	9034267050	released
2be07b19-4f0f-4823-ae52-c047bb3d34e5	7caf8867-7cff-4dbd-b611-4748d86590a8.rna_seq.genomic.gdc_realn.bam	eeb0c83024b831a4d93d2b2345f5e119	8921751500	released
134dd385-45a1-4a2d-9bf2-0dd1c8374d9d	c4ffc907-8632-494f-8030-0dcc74af3d9c.rna_seq.genomic.gdc_realn.bam	3a4348607e09ab31d96005d7185003f5	11195891858	released
612571cc-d377-4e3e-8958-556c41f614be	81395cc8-c7d5-4ea7-957a-b5cb8d6bfd1a.rna_seq.genomic.gdc_realn.bam	8c9e567ce84cff99903b63ba2f0940cd	11052191125	released
9910178d-06a3-4c11-8720-d8d2441b357a	951bac30-0a85-4dd8-8470-c1a3b84817f9.rna_seq.genomic.gdc_realn.bam	1c086906bdc85fb57be023159ec9e813	8004560269	released
e9cb2092-5cc1-45c6-9071-1fe8de194b88	8f6c4058-6bdd-4f85-94ed-874966ffec55.rna_seq.genomic.gdc_realn.bam	2d7bbcf669a6127b71bff720f8e1e33e	7767898524	released
55bdf02e-df30-48a5-8d0a-65a1caf057e6	49563aad-aeb3-4a9b-8849-a60c119cbaa4.rna_seq.genomic.gdc_realn.bam	28af5b4fc739049455fba79e563fe927	6026381489	released
b24e18fa-32c3-4554-a1db-af51fd23ffeb	99d31369-3db2-4631-bc62-1aa6927476ad.rna_seq.genomic.gdc_realn.bam	c1b2c0a5106efdcaee619a0eb6e28eaf	8483946524	released
7f410c54-dfb4-4b17-b977-cdb31d0049e8	828c9648-f725-4d7e-ad37-e33692e2c67f.rna_seq.genomic.gdc_realn.bam	7293ee636b6986e586028ea17b32d90a	8280940918	released
e7b339ff-3b6b-447f-9f40-1f7abb32a682	0940092b-46da-4975-bde7-f205fe12707b.rna_seq.genomic.gdc_realn.bam	1bee8e9098808cd505ba1ae0a0dadb22	5347959760	released
f3e0fd8d-055e-4a02-9683-292f968127d9	550812e9-ad67-4ae6-900e-572a051208a4.rna_seq.genomic.gdc_realn.bam	f126c7a6125ee785b3c48215a47e1d14	5464623819	released
e5ad5770-4ab8-42b0-8f60-5a0a9460bba2	0af3ed73-d962-492c-9dc5-85247cd3de03.rna_seq.genomic.gdc_realn.bam	5ccba40f43608b1bb7f536a8be7f9d30	8785053456	released
fcd9c8c0-8bd6-4a4e-a3fb-359f37c3acb7	8f8c9d55-303c-4099-8038-458e3e96ad4e.rna_seq.genomic.gdc_realn.bam	c6a611993c2635d7b6b747e5b5993e70	5137125520	released
5ee5ed9a-bf85-458a-b9e3-eb0da3c59ed8	01900aab-4c12-4198-b41f-ff638e5abe3b.rna_seq.genomic.gdc_realn.bam	edc8251008832b97e31589bd4512a1c0	6128054812	released
2cd40ce3-5054-452e-bd21-854fdcd3646b	2f51534b-248b-4999-bc3f-e42a2e98332e.rna_seq.genomic.gdc_realn.bam	8b563250502fd91e668552493d255f00	7047591372	released
517afa39-81ac-4270-8444-ac4f334a4e2b	6cbfdf8b-fd71-4b6a-b360-1573ee5241a1.rna_seq.genomic.gdc_realn.bam	81541e4cdad5539465ecceaf301bd7ee	8244043872	released
337d0e29-6991-46f5-a58b-3977b6c50d42	10376443-40df-451a-91e5-6be34850558c.rna_seq.genomic.gdc_realn.bam	a9c05c08afa886cb9a02bdb7fd74b6ed	5321941336	released
45fd1f5b-1949-4eb5-9ae9-2574511a3bea	b31c9e1c-be79-4264-81a3-40b67f1f0bde.rna_seq.genomic.gdc_realn.bam	33f761ec02ad7d43635270f68c191197	8828972182	released
f817899e-a995-4c2e-b788-625c93629e77	0e8857f9-6f8b-46c5-a019-9c69bdc50525.rna_seq.genomic.gdc_realn.bam	8568a1a6980940ddd2e5cd3d8685c02d	9277225502	released
ca699c9b-e996-4ee2-a1dd-63d26ee23953	c07f871d-fea0-401a-b0c5-ec5685c311d7.rna_seq.genomic.gdc_realn.bam	11859dbc86bed377bdc8a91d8d782e24	5252531549	released
dbc6f2ea-acc8-451d-b365-2a444ad85ef1	6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.genomic.gdc_realn.bam	37e0550337a2a2be64ab8045e1dc4f62	6163539613	released
43c19c93-12ff-4e53-8dce-8c5704e1b0c2	f09cc0c7-2896-479b-84db-401f14780092.rna_seq.genomic.gdc_realn.bam	736e9d2734e4439c4bced5c28160ff47	6590870772	released
47f9e532-692d-45b4-a12e-15dbdde55b88	f8ff90c6-3554-4e19-ae56-18f30f51f9b5.rna_seq.genomic.gdc_realn.bam	f6fc732baacada4d5b786c7eede566c4	7975430064	released
86551a12-33cf-4373-bbcd-b0e60384d4b2	4c6cb929-293d-452e-b7f8-d535b48cf073.rna_seq.genomic.gdc_realn.bam	114edb9bf5ed6689c04742ca8edbaf7f	5861575601	released
4f89707d-a243-470c-b973-9d842fbef0db	a854c368-6e81-4ade-9ea9-afbee1c4c448.rna_seq.genomic.gdc_realn.bam	b126238294d109d0929ed5397ccaa86f	5610566891	released
7d26a73e-ade8-4e7e-925a-3930704b4754	0b0b23c2-dac8-45cf-ba91-913776b00a33.rna_seq.genomic.gdc_realn.bam	20c93fb2592ec3af5501adb9f31fc77c	7277585226	released
92c99e1e-9d3f-4812-adf9-a9d0a7d25016	ba3f32ca-85e0-467a-a733-99ea832ff1c3.rna_seq.genomic.gdc_realn.bam	37a641d500c44847d58b969615ca4813	8149637476	released
b3ebdaa8-67a5-4cf1-806d-6e7bb3f1926a	d6ca3b86-5a26-4467-b9a9-cb7fcc5a7316.rna_seq.genomic.gdc_realn.bam	8d5aed7a7913077aca2f37db7a5acfec	9149694603	released
e5023fe6-88dd-42f5-a60c-cf00629b82fe	13cc2a80-d6fe-49ff-9868-c9eac6df3c5e.rna_seq.genomic.gdc_realn.bam	e9785168913784b7ce81e813cb01cca9	4995995660	released
cad85c03-7ab5-4106-b0c2-0d8fa35ccaae	647221bc-8100-4bb5-86a5-973fb67fde0b.rna_seq.genomic.gdc_realn.bam	dadd34d6ddea408642d8aa1fc2faaed9	6044216596	released
86c6db5d-6845-43cc-932c-cba2bd35dc3a	f7c6320e-0c39-4b92-9a25-fd4e03b70362.rna_seq.genomic.gdc_realn.bam	a3f83dd8257da219bfa12200c0193ba7	9377826921	released
52c00bd1-002d-452b-afaa-8e12a76a6d34	ad502a9c-1f1a-4118-a8f9-2cffb9b0c610.rna_seq.genomic.gdc_realn.bam	9e95f0a3c5a0c8c389d5ff3b9cb75715	8209924912	released
c096a4ff-13b8-46d1-b5d9-9bd7de7c7471	508e541e-c751-42cd-8f8c-a57a835daf1b.rna_seq.genomic.gdc_realn.bam	e5cd5bdcb4738b3eadcd8023a3b77345	4234875873	released
22af4446-e7fb-4cea-a97d-7d8381163b41	1a3dcc95-64bf-4886-9807-9511b24f30af.rna_seq.genomic.gdc_realn.bam	f6df35567fb42e6af529f234bccba73f	8906110847	released
a3d1ecd0-d295-4e5e-95c7-313a65253ba7	e96b0282-8ff5-4390-9466-119534a50628.rna_seq.genomic.gdc_realn.bam	89ed3bb941e784afd479de49cc4eb7aa	7857249471	released
748416e8-5209-48ce-a38c-e59dbb25338d	49e0a55e-cd18-438c-890a-f14c6d149743.rna_seq.genomic.gdc_realn.bam	cf7c80c2d07361cfb4277d3b81d39703	7930691053	released
dd0a61e1-6beb-4f82-baee-6db16d64d32f	69d12077-db51-4a74-a090-9b26e0368ee8.rna_seq.genomic.gdc_realn.bam	8f8a6cc50dcf55c38a6c44666139cc71	7662602631	released
e3662147-068c-4013-9688-8a87dca8394d	ea030b7d-26eb-4f0e-b7b9-c6b165061118.rna_seq.genomic.gdc_realn.bam	05fc00744535ce2eae57b79ce52d0c23	6621046008	released
7f04c457-0ae7-4d3d-88f6-1d96048f9174	967f7008-e212-4114-ab43-dc2a6295f80c.rna_seq.genomic.gdc_realn.bam	bd41f07a727eaef084f055174401f88b	9935697553	released
56e4936c-4901-43a7-b85b-a748d8f9b98d	a1ba2be6-2ba6-4be5-9cc8-6db7950601c9.rna_seq.genomic.gdc_realn.bam	7f1846c4ef74f1b5a567dfb847ae380c	7944860074	released
4dbaf2a0-89b5-4697-8e2c-9e6aa8bff67a	6f72a3df-b4db-4f04-aa1f-644dca35d3ab.rna_seq.genomic.gdc_realn.bam	5eea5ef6a8002beda07e634ee36a08fc	7393424744	released
1e759406-36b5-4d20-b3d1-a6d4c9847037	c2e73efe-8112-48fc-9dbd-29b4b5b89ad0.rna_seq.genomic.gdc_realn.bam	5ae4044848c9049ca70db0c736afaf57	8087884931	released
bbde95d0-1ec6-47f0-b935-42dc2fc1fb29	2c1b1cbb-6e9f-4416-8faa-abb31d6b4e0e.rna_seq.genomic.gdc_realn.bam	350c346d982aeffa2259936a82933fd1	7919962110	released
65490cd4-cfe4-4f53-b24e-2d69d4032701	6798cbfe-7aca-4f33-b4fc-162bf579a303.rna_seq.genomic.gdc_realn.bam	f83da9282782962faf577d8975a9e427	4650628236	released
5bb5c895-7457-452c-a8e1-9114cd7c32fd	05ddce6e-57b0-4b78-9955-7c1b4c564498.rna_seq.genomic.gdc_realn.bam	0b1da0e831accf3f7147f27b20755b94	10515918077	released
c5f7b7b0-c93d-4c42-83af-ec87ea035d72	ecdac97e-eec5-4753-a572-8aff707178e5.rna_seq.genomic.gdc_realn.bam	81105e90412ff1816801240e4fc81aa8	5426706286	released
fb062081-12ad-4e32-ad58-c5bd5e7ab2e4	3d05d072-d042-4c02-aaf6-ee2e589003d6.rna_seq.genomic.gdc_realn.bam	7ec63f511713fc9a805448b8328bf510	8305730815	released
5b58d041-71fb-46f0-ad63-f8b98401ebc4	e558015e-969b-4354-9bc9-219a60092734.rna_seq.genomic.gdc_realn.bam	26c65360d3f96b586092aa0ae59325f2	8255460063	released
0d3ddd5c-8a05-4821-98f2-df115615b683	06ae7b4d-2906-4a38-a4ef-1cc937716dcb.rna_seq.genomic.gdc_realn.bam	5eafd7111570f62a24a81a3b8bff4896	4328966548	released
e3cb0181-e1de-487e-875e-3aa801701cac	42ed2e82-e41d-4e2e-8bf3-8dfc324b040f.rna_seq.genomic.gdc_realn.bam	c1aa484695e2cb32dd8edb5a3905b2f4	5964812189	released
8245521b-0cba-4c3e-b46c-4948fa8d3ea5	08429604-2dc7-4827-8ba5-80818aa45a51.rna_seq.genomic.gdc_realn.bam	f11cff8d6ed460b22bb1cd1bbb9fea4e	8685419097	released
66ea8155-2483-4dc9-b5ff-60587a7e9ed1	56f92378-3707-489e-b4bc-6f7485122484.rna_seq.genomic.gdc_realn.bam	49726325cc41ad3f61c0bd3b1343e955	9622024207	released
d8b9b0f6-7643-4511-8147-7df7788977cf	5fc65e17-1d90-411d-b01d-f6aaa72730f9.rna_seq.genomic.gdc_realn.bam	31ce39a80c7f944cc60a3ba86d8a75fd	8104264816	released
1a946ce5-5a48-42b3-a502-c99ab6ff4afe	aeee03c3-20b3-4f96-b686-52111ce99a63.rna_seq.genomic.gdc_realn.bam	c204dc308f8d132b18bec633138d3e1d	6655161188	released
05fce037-5200-4384-ac0b-ceaa9498a8b0	3f3b6a7b-94f0-40a3-9f16-32bab2854678.rna_seq.genomic.gdc_realn.bam	b72790298bdc295870a1c97266eb39f0	8350336344	released
0257c1f1-9506-47ba-b6fc-cbeddf1c1182	fefb685b-91fc-4837-b612-73be3c4d941e.rna_seq.genomic.gdc_realn.bam	7c4b80ac21724cca44af97081100d9c7	5691015412	released
6add9fc0-3618-4e73-b311-5a37f93b9523	d702ead2-f1df-43e1-b1a4-c506902b14df.rna_seq.genomic.gdc_realn.bam	6341a5d007a4c249b876418d01eff60f	10356481107	released
36191966-a4a7-453c-814a-ec52dd8450a5	ad44b37b-0bd2-4289-b03f-d52858da2d0f.rna_seq.genomic.gdc_realn.bam	f5cc5355e372f36c07a4895559f29010	8071383159	released
01d20b15-671f-4a43-a9c8-af3384e86794	0ba03a16-3c4f-4118-91aa-53d4a7c00d38.rna_seq.genomic.gdc_realn.bam	46b51626df60ec4f648b3a0277ebef32	8954804092	released
05414d34-aa3f-41de-bd88-ad6a929633c4	08ccd8d6-3e9d-4ece-a421-98acaf272569.rna_seq.genomic.gdc_realn.bam	e26c8c3869c1e5d5bd9c2cf5873c033f	7281680034	released
9fd6f342-c028-4828-b82a-cebf15660d68	36bbebb5-ba1e-4ac6-83b2-67ccd05e4939.rna_seq.genomic.gdc_realn.bam	7e3f437a65a9fb9679e8ee791bee0c9d	8203716681	released
30a1431a-82a0-47ce-9932-50c96632a66a	61ad862c-0bd2-4fcd-a9e1-f42e8099bd81.rna_seq.genomic.gdc_realn.bam	5219a7ed53469026886104e736c40c5b	7203938383	released
a867b31f-19ae-4c85-9fc4-cb6c629b21b2	3ee530ee-274d-44de-9793-a75433ddf938.rna_seq.genomic.gdc_realn.bam	98f323a63d166c3d6522c23d0fe4cd47	8228188877	released
35396deb-9bf9-43f1-9581-4ee039dae998	48e1886c-614d-4e2c-bf34-936fd82969c1.rna_seq.genomic.gdc_realn.bam	a8813743205c7ad7d9d9cd6ba79b8a83	6593601411	released
4821ad52-fba8-4ebb-98ae-44e6624cc856	8b5be676-9118-4038-9d54-6b80b14e43dc.rna_seq.genomic.gdc_realn.bam	b4f8f94530b6be9623cf932969a49204	8105010559	released
079770d7-459e-400a-bf81-55b6fbedbf1e	b85209a5-128a-4aff-83d4-1ab336d82b95.rna_seq.genomic.gdc_realn.bam	f5e92c76be2bf4a6a4ff2382137a5526	9183223690	released
94ad7a73-7f70-4d98-ac7a-b756e5977d67	65ba302c-51a9-4493-8d28-e7bc076bca54.rna_seq.genomic.gdc_realn.bam	4c8040fc824b217ee5fcf8e7bc61a582	6202217140	released
849b94e2-8c76-4231-8c1a-e44c9afdeb92	f5b6634d-5891-4550-bde6-7a0383e5e3da.rna_seq.genomic.gdc_realn.bam	dd40fd2b6ff0f0f8a8bfff638d8507e8	6732448795	released
dd9f91b0-2639-47ea-a260-a3bd41cd7d1e	c0285709-159c-46dd-8bd8-50fad06513dd.rna_seq.genomic.gdc_realn.bam	4121f4a8568d05ae449828541eaf1b8f	5631815142	released
5de7b46e-9c04-4ea6-bbd8-52036b1f6fef	fe15bb7d-6469-4778-9dc8-9e4c5877942c.rna_seq.genomic.gdc_realn.bam	9cca0d0309dc4333e22d32acda7be794	8371911248	released
239dae7e-52c9-43c9-886c-90fba1365a0f	c98940e5-aff4-4eec-9cd7-708584356a5f.rna_seq.genomic.gdc_realn.bam	f1ec13fc9d9da43098431dbc9e8b8368	6048365171	released
d86e2668-3c21-42b2-8275-b0b19edc1d07	839aaefe-1755-4131-9b89-2610481a13c4.rna_seq.genomic.gdc_realn.bam	7640b6baa4a67c06238b52f19be79b12	7488775850	released
1d636ad7-665d-45ba-9f53-dd8dd588d9b2	c63e3277-327a-4259-84f2-13d9a2c2d68a.rna_seq.genomic.gdc_realn.bam	d7ff05f527a4bbf8872bec8bad75f58b	6101326289	released
c22ea33a-f401-40b3-922f-7c1a6157eefe	37d359b3-d8f5-44cf-8f30-57dfdbbab8c1.rna_seq.genomic.gdc_realn.bam	3f86a0bb720605d27f889565e1d7574d	7331394877	released
07688f49-7eb3-4a04-9002-e5cae5282bc2	f4bbad06-fb0c-4064-8a05-18b30a16207a.rna_seq.genomic.gdc_realn.bam	75b36f15f2f2e69ef8b80b0adc7b1c00	9843663262	released
04376d79-a453-45e5-a70c-0ad40ac38fcd	e3c0a094-5504-4b74-9e0d-c73e84dc3901.rna_seq.genomic.gdc_realn.bam	95bf1d098eaa139bb9757d3194861da6	2513761217	released
75c5af90-2455-4af5-9206-2562c793540b	4066800d-0b9e-4263-ba24-cab271630e41.rna_seq.genomic.gdc_realn.bam	1f791947688f14ef78ea97e543e64f8f	5691218309	released
36db2bc5-c65b-4bf4-a7ca-c6ca999550cb	1babcd23-5abc-4f27-b367-a093590e9f6d.rna_seq.genomic.gdc_realn.bam	d91394b61ece88ad26be61b3e7b21445	4501633029	released
b2f10bb6-178c-4a26-b126-8419c4418f39	c102587f-0390-4dd5-8b35-d819e0083134.rna_seq.genomic.gdc_realn.bam	39cb603d0d6c56f01a3cb5ed618d55e8	8626728977	released
3da6c629-3600-4c4b-a42f-efc8483b9420	d61a8ec1-aa99-41c3-8633-018cdb0ccb1a.rna_seq.genomic.gdc_realn.bam	dcb5001ab60f72629fb9bf29081187e7	6249211239	released
829d79f9-4561-44c8-a6c6-aa1b6f40c3ec	1e473e62-d679-45be-890c-77c52a3e7d47.rna_seq.genomic.gdc_realn.bam	4a5f1309af07b924ad4f1d912b26959b	8402782360	released
4a73063c-4ef0-45ce-93b7-000913b02b27	619785ac-0041-4b26-a887-d8ca021eaab1.rna_seq.genomic.gdc_realn.bam	71e023cb4a351612da56036288137e7a	8267691650	released
a02f53f2-004f-46cb-915b-f2aeb3ae6632	18294571-5fc3-4e68-8b31-5fc6a207639f.rna_seq.genomic.gdc_realn.bam	018f52801c5c4c56341e916ea00c4e18	9348089361	released
3a926797-b8ef-49e5-9327-75a4d543c2d3	94e93460-c9fc-48f9-a2de-3722231f54b6.rna_seq.genomic.gdc_realn.bam	3598f99093af8c58ed6d61d2e988eb58	8339398975	released
9037b739-8f81-49ad-8a8a-444e55951a8b	fd71e0e9-e77a-465b-b118-b1f9665d5797.rna_seq.genomic.gdc_realn.bam	32d4b173714e63b49286f9d0996be483	6685073461	released
e36d4a60-84e7-4586-95df-fba5fcba2304	960df455-dab8-4c59-9a99-579cdabe4d19.rna_seq.genomic.gdc_realn.bam	3555f37b697f81a2aa649ff70cfc4187	6038816874	released
ed4f1f0c-2d01-48bc-902c-aadd1ef971c5	fb9c23f2-8694-41ca-a126-a5a131abeac1.rna_seq.genomic.gdc_realn.bam	5bcf97ba42000cb9951eb9904c307c7d	9597430406	released
e8e29dea-6f27-4d0b-939b-649797b716c9	5e4626c1-dcf9-4781-a2e7-f6afca7e2ee7.rna_seq.genomic.gdc_realn.bam	e695156f432b56f6336e361298eaa3b1	6105698473	released
57973ab7-60c6-4a51-8470-ae6a8d1c220c	d681e327-7e74-4f6a-811f-e006470e568f.rna_seq.genomic.gdc_realn.bam	a218e9ac1499875d4ecc9cdb0e90c5bb	8549925257	released
81b674ec-53b7-488f-a62c-68c2433ba6e4	82d0130a-9bea-443b-bf46-32fe0a2ce84c.rna_seq.genomic.gdc_realn.bam	c117237cdd3d8f98d9edaa21c3d4ec6d	6621990900	released
077344b9-4ce1-4727-b2c5-c8d78ae5a3fe	d636f6ce-e820-4e8a-969f-c3ac2d46b191.rna_seq.genomic.gdc_realn.bam	bfb4e6a312f1536af107a2f36e83b099	9983175622	released
25722e6a-02a5-49f0-8728-23ebdcec4aab	75d91076-9d8a-415e-9ee6-00b877e55874.rna_seq.genomic.gdc_realn.bam	ba0c2aebf60687a3a5c838b1211467d8	5653572337	released
5663669a-cf8b-4c22-a56a-12aa425b734a	3a6cc4be-eff8-4725-a416-46ed35316192.rna_seq.genomic.gdc_realn.bam	b8ffc1ce2e49402bf1aef35142be8acd	7471963344	released
c3da8580-ade3-47e9-9f20-3d4d06d0015f	4152a167-7b5f-4415-81f8-b22732cc6ef7.rna_seq.genomic.gdc_realn.bam	0db12d4cf2a7f6ae41d89ce7ca515306	5851457178	released
63e5c954-6904-4052-8ded-45d10261fddf	c48d2d0e-5626-42b3-b508-75b3cceb053f.rna_seq.genomic.gdc_realn.bam	bc32ee01c28085b2043d52674140a731	6266196460	released
d5ea41f4-bc82-489d-bb67-96a6e9fa69a2	7d787768-efb1-462d-b5aa-5cbf6fc543d4.rna_seq.genomic.gdc_realn.bam	ea3fe9f2e9abf7b123e581faf07a57f4	11632623898	released
7ffeeb5d-cf03-4b21-a2e0-cca09896e59c	89f7da93-c1fd-410b-8479-64ad9bed850e.rna_seq.genomic.gdc_realn.bam	2b9f3c643c3087f612ba89e7befefe87	10756156954	released
0b0165bd-401a-4a06-b33f-87b234d54a09	d635a6e8-ecb3-4f9c-a56a-af1d0c714d7a.rna_seq.genomic.gdc_realn.bam	e49faf779ac48b4dc579087670662d25	10129445351	released
97ef47ed-d715-45a5-bca1-d32556444163	eed349c6-a5ed-4543-ae8d-67b394b26c7a.rna_seq.genomic.gdc_realn.bam	d82928804f9122bcc867aad040cf4ba2	9318056002	released
3fa7eb1e-c34b-40aa-aac7-c534dc99cf11	8563d0ce-646e-4992-897d-5634f023ecba.rna_seq.genomic.gdc_realn.bam	5173eed42c372c120197bc29c31e1e89	8430523287	released
03972b68-a0cb-4f3f-af87-7a1b8edecdc4	be880db8-920f-4bd8-9f67-34e3ddd61f2c.rna_seq.genomic.gdc_realn.bam	585b015e25f33009d49e0fcd13604f7e	6556855712	released
465c3b58-74e6-4aec-8310-eb275e898bf4	d12c28eb-32c5-4523-af42-9ad130014a40.rna_seq.genomic.gdc_realn.bam	ad09dcbdcd96d71f6fa5e9ca267a8bc4	8113589968	released
a12ddc97-24ba-46c9-a444-d05dcf921226	a615ef14-a590-45b2-91c9-74a3cae19619.rna_seq.genomic.gdc_realn.bam	5579b8d220293d4e1e60a02e2d5e5421	4553600799	released
c28e646e-c86f-4093-b0d7-3a58ffc37057	d244c9fe-f289-417a-af42-85591ef4fdc6.rna_seq.genomic.gdc_realn.bam	6c6f7c7fc36de75ab6665795ab82daf5	9797968541	released
